amenities,amenity_count,amenity_names,bathrooms,bedrooms,category,currency,description,details_path,has_coordinates,id,images,images_count,is_premium,is_price_outlier,is_size_outlier,is_verified,latitude,listed_date,listing_id,location_depth,location_full_name,location_id,location_path_name,location_slug,location_type,longitude,price,price_per_sqft,property_type,record_type,scraped_at_utc,share_url,size_sqm,size_sqm_reported,source_country_code,source_provider,title
"[""BA"", ""SP"", ""VW"", ""SE"", ""LB"", ""CO""]",6,"[""Balcony"", ""Shared Pool"", ""View of Water"", ""Security"", ""Lobby in Building"", ""Children's Pool""]",2,3,buy,EGP,"Twin villa for sale in Fanadir Aqua Park

2 floors
BUA: 180 m2 + 90 m2 roof terrace
Living room 
Spacious kitchen
3 bedrooms 
2 bathrooms
Roof terrace with some sea view
Private garden 50 m2

Price: EUR250,000

Handover: mid of 2026

Fanadir Aqua Park is a new beachfront resort located in El Aheya area. It is a gated community with private beach, several pools, supermarket, café and restaurant.",/en/plp/buy/villa-for-sale-red-sea-hurghada-al-ahyaa-district-8335654.html,True,8335654,"[""https://static.shared.propertyfinder.eg/media/images/listing/01KB78PW4C6S3JKPH8Z2HP2HPZ/1800eb71-4234-4012-beb6-5e1cc5620b46/668x452.jpg""]",12,False,False,False,False,27.280988693237305,2025-11-29T07:40:22Z,01KB78PW4C6S3JKPH8Z2HP2HPZ,3,"Al Ahyaa District, Hurghada, Red Sea",37810,"Red Sea, Hurghada",hurghada-al-ahyaa-district,DISTRICT,33.77423858642578,13900000,77222.22222222222,Villa,property,2025-11-29T07:40:22Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-red-sea-hurghada-al-ahyaa-district-8335654.html,180,180,EG,propertyfinder,Twin villa for sale in Fanadir Aqua Park
"[""BA"", ""MR"", ""PG"", ""VW"", ""SE""]",5,"[""Balcony"", ""Maids Room"", ""Private Garden"", ""View of Water"", ""Security""]",2,3,buy,EGP,"1M
Taj City
1M
Origami
Quadro Villa 143 m
Original Price 9,341,983

Down Payment 5,652,701

Installment 271,331
Until 29/3/2031

About Taj City:
Taj City is one of the most prestigious gated residential communities in New Cairo, distinguished by its prime location, modern architecture, expansive green spaces, and integrated services – from a social club and commercial area to 24/7 security and recreational facilities.

Your opportunity to own a luxurious ready-to-move-in home in one of Cairo's most prominent projects.

For more details, contact us on[REDACTED_PHONE]",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-taj-city-8327719.html,True,8327719,"[""https://static.shared.propertyfinder.eg/media/images/listing/01KAPH3KZVZW4ZCBQ392C03VDS/95fabd79-e218-44d3-977f-cd6d9da812e7/668x452.jpg""]",10,False,False,False,False,30.078453063964844,2025-11-26T17:33:25Z,01KAPH3KZVZW4ZCBQ392C03VDS,5,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2770,"Cairo, New Cairo City, The 5th Settlement, 5th Settlement Compounds",new-cairo-city-the-5th-settlement-5th-settlement-compounds-taj-city,COMPOUND,31.426923751831055,9342000,65328.67132867133,Villa,property,2025-11-26T17:33:25Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-taj-city-8327719.html,143,143,EG,propertyfinder,quardo villa 143m taj city prime location
"[""BW"", ""AC"", ""CP"", ""BK"", ""MR"", ""PG"", ""PP"", ""SP"", ""ST"", ""VW"", ""SE"", ""SS"", ""SY"", ""WC"", ""BL"", ""LB"", ""CO"", ""BA""]",18,"[""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Kitchen Appliances"", ""Maids Room"", ""Private Garden"", ""Private Pool"", ""Shared Pool"", ""Study"", ""View of Water"", ""Security"", ""Shared Spa"", ""Shared Gym"", ""Walk-in Closet"", ""View of Landmark"", ""Lobby in Building"", ""Children's Pool"", ""Balcony""]",2,3,buy,EGP,"limited offer Ready to move ivilla with large roof

""Unit details""
2 bedrooms
3 bathrooms
kitchen
roof 

for more details:[REDACTED_PHONE]
_______________________________________________________________
The Mountain View iCity New Cairo is an integrated commercial and administrative project of $3.6 billion based on the latest construction and technical methods, introducing a distinctive venture in the quiet New Cairo’s Fifth Settlement.
Details of Mountain View iCity New Cairo
A 500-acre project that can accommodate up to 50,000 residents in New Cairo will be embarked upon by Mountain View and the Saudi Sisban Holding Company in partnership with Egypt’s New Urban Communities Authority with the latter holding 60% and the former alliance holding 40%.
The massive wide area of Mountain View iCity and its strategic location, the compound hosts large lawns for a completely relaxing environment in the middle of New Cairo.
Designs of Mountain View iCity Compound
ICity Mountain View New Cairo is designed by Callison RTKL, one of the largest companies specialized in architectural design in the world, with a legacy left all around the globe starting from the United States to South America, Asia, Europe and North Africa.
The project design was inspired by numerous compounds representing architectural masterpieces of suspended walk trails and wide greenery.
Services of Mountain View iCity New Cairo

3-bedroom apartments for sale in New Cairo City
Houses and villas for sale in New Cairo City
2-bedroom apartments for sale in New Cairo City
Townhouses for sale in New Cairo City
Duplexes for sale in New Cairo City
Penthouses for sale in New Cairo City
Furnished apartments for sale in New Cairo City
Twin houses for sale in New Cairo City
4-bedroom apartments for sale in New Cairo City
1-bedroom apartments for sale in New Cairo City
Studio apartments for sale in New Cairo City
5-bedroom apartments for sale in New Cairo City
6-bedroom apartments for sale in New Cairo City",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-8290257.html,True,8290257,"[""https://static.shared.propertyfinder.eg/media/images/listing/01KAGBTWFPBWYWE2EFZ4HTZ90H/4acae107-2801-4aee-b46b-c2db3795bfe5/668x452.jpg""]",11,False,False,False,False,30.06942367553711,2025-11-20T10:14:40Z,01KAGBTWFPBWYWE2EFZ4HTZ90H,5,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",20206,"Cairo, New Cairo City, The 5th Settlement, 5th Settlement Compounds",new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity,COMPOUND,31.5997371673584,1000000,8333.333333333334,Villa,property,2025-11-20T10:14:40Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-8290257.html,120,120,EG,propertyfinder,limited offer Ready to move ivilla with large roof
"[""LB"", ""WC"", ""SY"", ""SS"", ""SE"", ""ST"", ""PP"", ""PG"", ""MR"", ""BK"", ""CP"", ""AC""]",12,"[""Lobby in Building"", ""Walk-in Closet"", ""Shared Gym"", ""Shared Spa"", ""Security"", ""Study"", ""Private Pool"", ""Private Garden"", ""Maids Room"", ""Kitchen Appliances"", ""Covered Parking"", ""Central A/C""]",2,3,buy,EGP,"1A
In Taj City
Elect Phase
Z Villa
Area: 180 sq m + 57 sq m Garden and 45 sq m Roof

Down Payment: 8,500,000
Remaining Installments: 3,055,072
Next Installment Due: February 1, 2026
Amount: 160,794

Maintenance Fees: 433,480
Contact:[REDACTED_PHONE]

About Taj City:
Taj City is one of the most prestigious gated residential communities in New Cairo, distinguished by its prime location, modern architecture, expansive green spaces, and integrated services – from a social club and commercial area to 24/7 security and recreational facilities.",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-taj-city-8284295.html,True,8284295,"[""https://static.shared.propertyfinder.eg/media/images/listing/01KADY8KBQ435ZG74WG7HJ5FRD/b87d36df-f4c2-441d-82f0-ee613f644006/668x452.jpg""]",9,False,False,False,False,30.078453063964844,2025-11-19T11:53:58Z,01KADY8KBQ435ZG74WG7HJ5FRD,5,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2770,"Cairo, New Cairo City, The 5th Settlement, 5th Settlement Compounds",new-cairo-city-the-5th-settlement-5th-settlement-compounds-taj-city,COMPOUND,31.426923751831055,11990000,66611.11111111111,Villa,property,2025-11-19T11:53:58Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-taj-city-8284295.html,180,180,EG,propertyfinder,Z villa 180m² with a down payment of 8.5 million
"[""MR"", ""PG"", ""PP"", ""ST"", ""SP"", ""SE"", ""VW"", ""SS"", ""SY"", ""CO"", ""BL"", ""WC""]",12,"[""Maids Room"", ""Private Garden"", ""Private Pool"", ""Study"", ""Shared Pool"", ""Security"", ""View of Water"", ""Shared Spa"", ""Shared Gym"", ""Children's Pool"", ""View of Landmark"", ""Walk-in Closet""]",2,3,buy,EGP,"Twin House for Sale in Fouka

Area: 129 sq m
Garden: 91 sq m

3 Bedrooms, 2 Bathrooms

Cash: 12,500,000 EGP
Immediate Delivery

Looking for a guaranteed investment for 2025? Fouka Bay North Coast is the perfect investment opportunity. Contact us to learn about the latest units and prices available in the village, including chalets, apartments, and villas.",/en/plp/buy/villa-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-8224168.html,True,8224168,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K9M0FTPN5HNMYSZGNH43H7MV/5925f128-0b2e-49af-9a30-b1eca8a16008/668x452.jpg""]",10,False,False,False,False,31.090606689453125,2025-11-09T10:12:43Z,01K9M0FTPN5HNMYSZGNH43H7MV,3,"Fouka Bay, Qesm Marsa Matrouh, North Coast",37758,"North Coast, Qesm Marsa Matrouh",qesm-marsa-matrouh-fouka-bay,COMPOUND,27.94072723388672,12500000,96899.22480620156,Villa,property,2025-11-09T10:12:43Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-8224168.html,129,129,EG,propertyfinder,Twin house for sale in Fouka in a prime location i
"[""BA""]",1,"[""Balcony""]",2,3,buy,EGP,"Villa for Sale in Stone Park new cairo
Location: Prime spot with an amazing open view

Property Details

Land Area: 460 m²
Built-up Area (BUA): 280 m²
Floors: Ground + First
Ground Floor

Spacious fully furnished kitchen equipped with all appliances and cabinets
Maid’s room with private toilet
Guest toilet
Reception: 3 pieces with 2 terraces overlooking the garden

First Floor

Open family living room with kitchenette
Master bedroom fully furnished with dressing units
2 bedrooms with a shared bathroom
Additional Information
Ready to move in
Super lux finishing

All utilities installed: gas, electricity, water, and internet

Price
Rent (Furnished): 3,300 USD / month
Sale: 42,000,000 EGP",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-stone-park-8173611.html,True,8173611,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K8QXXXXYPZNZ4BRQCEQ3N761/f9c7377e-d9db-4b4e-aaa7-17b0140d71b1/668x452.jpg""]",19,False,False,True,False,29.987112045288086,2025-10-29T15:05:46Z,01K8QXXXXYPZNZ4BRQCEQ3N761,5,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2737,"Cairo, New Cairo City, The 5th Settlement, 5th Settlement Compounds",new-cairo-city-the-5th-settlement-5th-settlement-compounds-stone-park,COMPOUND,31.38675308227539,42000000,91304.34782608696,Villa,property,2025-10-29T15:05:46Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-stone-park-8173611.html,460,460,EG,propertyfinder,Villa for Sale in Stone Park New Cairo
"[""BA"", ""CP"", ""MR"", ""PG"", ""SP"", ""SE"", ""SS"", ""WC"", ""SY"", ""CO""]",10,"[""Balcony"", ""Covered Parking"", ""Maids Room"", ""Private Garden"", ""Shared Pool"", ""Security"", ""Shared Spa"", ""Walk-in Closet"", ""Shared Gym"", ""Children's Pool""]",2,3,buy,EGP,"For Sale in Woodville 

Villa Type I

Bua: 308m + 108m Roof
Land: 486m
Pentahouse: 36m

Ready to move 

Core and shell 


Ground Floor:

- Reception and Dinning 
- Kitchen 
- Guest Toilet 
- Nanny's room with Bathroom 
- Driver's Room With Bathroom 


First Floor:

- 3Bedrooms (1Master)
- 2 Bathrooms
- Reception 

Roof Floor:

- Reception 
- Bathroom",/en/plp/buy/villa-for-sale-giza-6-october-city-al-wahat-road-palm-hills-woodville-8150717.html,True,8150717,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K8G7YXPF9GPF5S7WJHYNTSX5/6dd67902-f1ae-4fec-b1d8-b14ef52952ea/668x452.jpg""]",9,False,False,False,False,29.957908630371094,2025-10-26T12:36:13Z,01K8G7YXPF9GPF5S7WJHYNTSX5,4,"Palm Hills WoodVille, Al Wahat Road, 6 October City, Giza",21056,"Giza, 6 October City, Al Wahat Road",6-october-city-al-wahat-road-palm-hills-woodville,COMPOUND,30.91575813293457,26000000,84415.58441558441,Villa,property,2025-10-26T12:36:13Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-al-wahat-road-palm-hills-woodville-8150717.html,308,308,EG,propertyfinder,villa with land 486 m for sale in woodville
"[""BA"", ""PP"", ""VW""]",3,"[""Balcony"", ""Private Pool"", ""View of Water""]",2,3,buy,EGP,"Ground floor chalet with garden for sale 130 m North Coast (Al-Rawda Village - Kilo 71) - 3,400,000 EGP cash - Agent / Walid Zaki[REDACTED_PHONE]
 3 bedrooms, 3 reception , 2 bathrooms
 (including master bedroom)
 Swimming pool serving four chalets
 Built in 2025
 3,400,000 EGP cash
 Code: 005491
Chalets for sale North_Coast Real_Estate Remax_Professional remax",/en/plp/buy/villa-for-sale-north-coast-markaz-al-hamam-al-rawda-8088981.html,True,8088981,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K7KTDQBVDBEVSBGNTJTGKAWP/539b5ca2-c52a-48fc-acd7-dfab60cc3108/668x452.jpg""]",10,False,False,False,False,30.853267669677734,2025-10-15T11:40:21Z,01K7KTDQBVDBEVSBGNTJTGKAWP,3,"Al Rawda, Markaz Al Hamam, North Coast",37717,"North Coast, Markaz Al Hamam",markaz-al-hamam-al-rawda,COMPOUND,29.290597915649414,3400000,26153.846153846152,Villa,property,2025-10-15T11:40:21Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-markaz-al-hamam-al-rawda-8088981.html,130,130,EG,propertyfinder,Open view of the swimming pool and garden
"[""BA"", ""BW"", ""AC"", ""CP"", ""BK"", ""PG"", ""SP"", ""ST"", ""PP"", ""MR"", ""VW"", ""SY"", ""WC"", ""BL"", ""SS"", ""SE"", ""CO"", ""LB""]",18,"[""Balcony"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Kitchen Appliances"", ""Private Garden"", ""Shared Pool"", ""Study"", ""Private Pool"", ""Maids Room"", ""View of Water"", ""Shared Gym"", ""Walk-in Closet"", ""View of Landmark"", ""Shared Spa"", ""Security"", ""Children's Pool"", ""Lobby in Building""]",2,3,buy,EGP,"Villa for Sale at the Best Price in New Cairo – Inside a Prime Compound

 Hyde Park Compound – Fifth Settlement

Minutes away from the American University in Cairo (AUC)

Close to 90th Street

 Townhouse Villa

Built-up Area: 159 sqm

Layout:
• 3 Bedrooms
• 2 Bathrooms
• Reception & Living Area
• Large Terrace

 Prime location with a direct view of the artificial lakes

 Price:

EGP 2,300,000 cash + the rest in installments over the longest payment plan with no interest

 For more details & to book a viewing:
Mobile & WhatsApp:[REDACTED_PHONE]",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-garden-residence-7943305.html,True,7943305,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K5EAXPAJZM4NNRKNPGZGKHE5/fd4a84cd-06cd-4725-9fcd-17ab625555d7/668x452.jpg""]",11,False,False,False,False,29.986295700073242,2025-09-18T12:01:59Z,01K5EAXPAJZM4NNRKNPGZGKHE5,3,"Garden Residence, New Cairo City, Cairo",42275,"Cairo, New Cairo City",new-cairo-city-garden-residence,TOWER,31.56165885925293,2300000,14465.408805031446,Villa,property,2025-09-18T12:01:59Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-garden-residence-7943305.html,159,159,EG,propertyfinder,Lowest Price Villa for Sale in Hyde Park New Cairo
"[""BA"", ""CP"", ""PG"", ""SP"", ""SE"", ""BL"", ""LB""]",7,"[""Balcony"", ""Covered Parking"", ""Private Garden"", ""Shared Pool"", ""Security"", ""View of Landmark"", ""Lobby in Building""]",2,3,buy,EGP,"For sale in Talala Compound
In a prime location in New Heliopolis
Next to SODIC East Compound

168 sqm Villa
(3 bedrooms + 2 bathrooms + reception + terrace + kitchen)
Super deluxe finishing
+ 124 sqm private garden
+ 33 sqm private roof

Price before discount: 15,986,000
Price after discount: 7,353,999

Or with a down payment of 1,598,000 and installments over 10 years
For details:[REDACTED_PHONE] & WhatsApp",/en/plp/buy/villa-for-sale-cairo-new-heliopolis-new-heliopolis-compounds-talala-7921161.html,True,7921161,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K56CB05DYJ8F1BH0HQ2065G7/c6ee28e9-45e4-4b75-8d0a-c33940f28e5d/668x452.jpg""]",10,False,False,False,False,30.153987884521484,2025-09-15T09:50:40Z,01K56CB05DYJ8F1BH0HQ2065G7,4,"Talala, New Heliopolis Compounds, New Heliopolis, Cairo",42165,"Cairo, New Heliopolis, New Heliopolis Compounds",new-heliopolis-new-heliopolis-compounds-talala,SUBDISTRICT,31.6824893951416,7353000,43767.857142857145,Villa,property,2025-09-15T09:50:40Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-heliopolis-new-heliopolis-compounds-talala-7921161.html,168,168,EG,propertyfinder,"Villa for sale, fully finished, with a 54% discoun"
"[""BA"", ""AC"", ""BW"", ""CP"", ""BK"", ""MR"", ""SP"", ""ST"", ""VW"", ""PP"", ""PG"", ""SY"", ""SS"", ""SE"", ""LB"", ""WC"", ""BL"", ""CO""]",18,"[""Balcony"", ""Central A/C"", ""Built in Wardrobes"", ""Covered Parking"", ""Kitchen Appliances"", ""Maids Room"", ""Shared Pool"", ""Study"", ""View of Water"", ""Private Pool"", ""Private Garden"", ""Shared Gym"", ""Shared Spa"", ""Security"", ""Lobby in Building"", ""Walk-in Closet"", ""View of Landmark"", ""Children's Pool""]",2,3,buy,EGP,"wnhouse Villa for Sale – 2,000,000 EGP cash + remaining amount in installments

 Prime location in a compound next to Mountain View iCity
Just minutes away from the American University in Cairo (AUC)

Villa area: 180 sqm

Excellent layout & premium location inside the compound

Compound by La Vista Developments

Villas only community

 Cash required: 2,000,000 EGP
Remaining balance available in installments over 8 years

For details & to schedule a viewing: [[REDACTED_PHONE]",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7902214.html,True,7902214,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K4W6FK6NVJ9AWCWVADEK09AM/ecea46f5-c624-4648-a85d-6e3414603120/668x452.jpg""]",11,False,False,False,False,30.06942367553711,2025-09-11T10:58:12Z,01K4W6FK6NVJ9AWCWVADEK09AM,5,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",20206,"Cairo, New Cairo City, The 5th Settlement, 5th Settlement Compounds",new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity,COMPOUND,31.5997371673584,2000000,11111.111111111111,Villa,property,2025-09-11T10:58:12Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7902214.html,180,180,EG,propertyfinder,"Villa for sale 2,000,000cash next to Mountain view"
"[""BA"", ""CP"", ""BK"", ""PG"", ""SP"", ""SE"", ""SS"", ""SY"", ""VW""]",9,"[""Balcony"", ""Covered Parking"", ""Kitchen Appliances"", ""Private Garden"", ""Shared Pool"", ""Security"", ""Shared Spa"", ""Shared Gym"", ""View of Water""]",2,3,buy,EGP,", fully finished, ultra super lux
Panoramic sea view


For details on installments and viewing, please contact WhatsApp:[REDACTED_PHONE]

Sea view
Fully finished, ultra super lux
On Al Galala Road, next to Coral Sea Beach Hotel

Village amenities
The resort features a large number of swimming pools
The compound is interspersed with private and public gardens and vast green spaces
A jogging track is available for jogging and cycling enthusiasts
There are sports fields suitable for various sports, such as basketball and tennis
Bench seats and umbrellas are available for lounging in front of the crystalline artificial lakes.",/en/plp/buy/villa-for-sale-suez-al-ain-al-sokhna-la-vista-la-vista-gardens-7787936.html,True,7787936,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JTE6KVDJ0QTCTWHEDGRMYBGR/92ecb8b2-2ad1-4be7-acaf-6ff8caa1c46f/668x452.jpg""]",10,False,False,False,False,29.345552444458008,2025-08-21T01:18:21Z,01JTE6KVDJ0QTCTWHEDGRMYBGR,4,"La Vista Gardens, La Vista, Al Ain Al Sokhna, Suez",40347,"Suez, Al Ain Al Sokhna, La Vista",al-ain-al-sokhna-la-vista-la-vista-gardens,COMPOUND,32.589778900146484,15200000,101333.33333333333,Villa,property,2025-08-21T01:18:21Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-suez-al-ain-al-sokhna-la-vista-la-vista-gardens-7787936.html,150,150,EG,propertyfinder,Villa for sale with the lowest advance and install
"[""BW"", ""BK"", ""MR"", ""PG"", ""SP"", ""VW"", ""SE"", ""CO""]",8,"[""Built in Wardrobes"", ""Kitchen Appliances"", ""Maids Room"", ""Private Garden"", ""Shared Pool"", ""View of Water"", ""Security"", ""Children's Pool""]",2,3,buy,EGP,"Description: -
-	Standalone villa
-	3 Bedrooms
-	2 Bathrooms
-	Nanny’s room with its own bathroom
-	Private garden
-	Sea and pool view
-	Terraces
-	With sandy beach 
-	Shared pool
       GROSS AREA:  182 Sq.
       LAND AREA: 551 Sq.

Total Price: 870,000 Euro 
Immediate delivery– Fully furnished and equipped.
Club house Membership fees of 100,000 EGP to be paid after 3 months from contract date

Soma Bay peninsula is blessed with dry desert winds and low humidity. It is just four hours from central Europe and a short drive from Hurghada International Airport.

Soma Bay Facilities: -
-Marina
-SOBAR
-Spa & Thalasso
-Golf Course
-Kite House
-Wind Surfing Center
-Dive Center
-Watersports Center
-Clinic & Pharmacy
-Medical Facility
-Fuel Station
-Super Market
Attractions:
-Natural Pool
-House Reef
-Soma Splash
-White Beach",/en/plp/buy/villa-for-sale-red-sea-hurghada-safaga-soma-bay-mesca-7746793.html,True,7746793,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K2M561BSTPV9GGJ8YX4CEEGQ/cba4d50e-9a1a-472f-ad01-5677ffbede2d/668x452.jpg""]",15,False,True,False,False,26.864334106445312,2025-08-14T11:55:33Z,01K2M561BSTPV9GGJ8YX4CEEGQ,5,"Mesca, Soma Bay, Safaga, Hurghada, Red Sea",41181,"Red Sea, Hurghada, Safaga, Soma Bay",hurghada-safaga-soma-bay-mesca,STREET,33.96331024169922,48540000,266703.2967032967,Villa,property,2025-08-14T11:55:33Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-red-sea-hurghada-safaga-soma-bay-mesca-7746793.html,182,182,EG,propertyfinder,Elegant 3 BR villa with sea view in Mesca 1
"[""BA"", ""BW"", ""CP"", ""AC"", ""PG"", ""MR"", ""BK"", ""SP"", ""PP"", ""SE"", ""ST"", ""VW"", ""LB"", ""SY"", ""SS"", ""WC"", ""BL"", ""CO""]",18,"[""Balcony"", ""Built in Wardrobes"", ""Covered Parking"", ""Central A/C"", ""Private Garden"", ""Maids Room"", ""Kitchen Appliances"", ""Shared Pool"", ""Private Pool"", ""Security"", ""Study"", ""View of Water"", ""Lobby in Building"", ""Shared Gym"", ""Shared Spa"", ""Walk-in Closet"", ""View of Landmark"", ""Children's Pool""]",2,3,buy,EGP,"Cash Required: 8,500,000 Only

A unique villa for sale within Hyde Park Compound, New Cairo
Hyde Park - New Cairo

The villa is divided into:

Ground floor

First floor

Roof

With the best internal layout and an open location overlooking the landscape.

Cash Required: 8,500,000 and the rest can be paid in installments.",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-garden-residence-8068221.html,True,8068221,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JTN7ETDAMVYH0R5RQDRCHF9P/41adf162-e202-43ce-90e0-42a2b07d612f/668x452.jpg""]",10,False,False,False,False,29.986295700073242,2025-05-07T11:24:07Z,01JTN7ETDAMVYH0R5RQDRCHF9P,3,"Garden Residence, New Cairo City, Cairo",42275,"Cairo, New Cairo City",new-cairo-city-garden-residence,TOWER,31.56165885925293,8500000,25993.88379204893,Villa,property,2025-05-07T11:24:07Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-garden-residence-8068221.html,327,327,EG,propertyfinder,"For sale, a villa in a prime location in new cairo"
"[""BA"", ""BW"", ""SP"", ""ST"", ""VW"", ""SE"", ""SS"", ""SY"", ""WC"", ""BL"", ""LB""]",11,"[""Balcony"", ""Built in Wardrobes"", ""Shared Pool"", ""Study"", ""View of Water"", ""Security"", ""Shared Spa"", ""Shared Gym"", ""Walk-in Closet"", ""View of Landmark"", ""Lobby in Building""]",2,3,buy,EGP,"developer name : Mountain view 
project name : mountain view 3
unit type : one story house 
its a villa ( one floor only )

land area :406.4 meter
BUA : 180 meter 

bedrooms :3 
bathrooms :2

finishing : core and shell

delivery date : deliverd 

downpayment : 18,500,000

total :20,500,000

buyer's commission : 1.5%",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-3-8286172.html,True,8286172,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JT8NW1T8NWPE9NPWK18M0PV6/81e2ce15-3415-4e66-8760-a945fe531f1c/668x452.jpg""]",8,False,False,False,False,30.070423126220703,2025-05-02T14:33:50Z,01JT8NW1T8NWPE9NPWK18M0PV6,5,"Mountain View 3, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",40957,"Cairo, New Cairo City, The 5th Settlement, 5th Settlement Compounds",new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-3,STREET,31.584726333618164,20500000,113888.88888888889,Villa,property,2025-05-02T14:33:50Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-3-8286172.html,180,180,EG,propertyfinder,villa for sale in Mountain view3 compound newcairo
